order_id,customer_id,order_date,product_id,quantity,price,order_status,shipping_address,city,country,payment_method,discount,category,sales_rep,region,ship_date,delivery_days,returned,gender
1541,C071,2025-12-29,P140,9,32.01,Shipped,"595 Main St, City16",City17,Canada,PayPal,18.17,Home,SR18,North,2025-12-25,2,Yes,Other
1542,C197,2025-12-25,P120,7,47.28,Cancelled,"644 Main St, City16",City15,USA,Gift Card,0.53,Sports,SR15,West,2025-12-23,7,Yes,Female
1543,C010,2025-12-01,P116,2,72.06,Pending,"118 Main St, City10",City12,Canada,Gift Card,9.7,Electronics,SR03,South,2025-12-30,3,No,Female
1544,C042,2025-12-06,P101,10,13.64,Cancelled,"351 Main St, City10",City10,Canada,Gift Card,3.37,Sports,SR01,East,2025-12-11,8,No,Male
1545,C056,2025-12-23,P102,9,24.74,Shipped,"272 Main St, City17",City9,Canada,Credit Card,7.81,Books,SR15,North,2025-12-02,1,No,Male
1546,C064,2025-12-12,P115,4,12.76,Returned,"544 Main St, City17",City10,UK,PayPal,13.6,Electronics,SR08,North,2025-12-12,3,Yes,Female
1547,C132,2025-12-04,P120,6,57.95,Pending,"461 Main St, City10",City12,France,Gift Card,18.78,Electronics,SR08,South,2025-12-08,6,No,Male
1548,C004,2025-12-13,P141,6,5.14,Pending,"800 Main St, City1",City13,USA,Cash,13.0,Books,SR02,North,2025-12-15,7,No,Other
1549,C128,2025-12-04,P145,9,79.95,Pending,"399 Main St, City4",City8,France,Cash,19.63,Sports,SR13,South,2025-12-23,3,No,Other
1550,C124,2025-12-03,P121,1,62.41,Returned,"531 Main St, City6",City9,Canada,PayPal,10.07,Sports,SR01,South,2025-12-03,10,Yes,Female
1551,C061,2025-12-24,P127,4,63.49,Shipped,"754 Main St, City5",City13,Germany,Cash,4.04,Home,SR07,North,2025-12-17,10,No,Other
1552,C085,2025-12-05,P117,6,65.78,Shipped,"932 Main St, City16",City3,Canada,Cash,15.01,Clothing,SR11,East,2025-12-17,4,Yes,Other
1553,C064,2025-12-26,P143,4,62.36,Returned,"932 Main St, City16",City9,India,Gift Card,12.6,Electronics,SR16,North,2025-12-14,1,Yes,Male
1554,C033,2025-12-03,P111,10,56.68,Pending,"885 Main St, City5",City15,USA,Gift Card,14.5,Books,SR06,South,2025-12-17,7,Yes,Other
1555,C064,2025-12-10,P118,10,47.02,Pending,"840 Main St, City2",City9,USA,Cash,7.96,Clothing,SR16,West,2025-12-29,9,No,Male
1556,C124,2025-12-01,P148,7,45.02,Shipped,"602 Main St, City13",City10,France,PayPal,11.06,Clothing,SR09,West,2025-12-31,5,No,Female
1557,C097,2025-12-18,P138,8,10.9,Pending,"452 Main St, City6",City9,India,PayPal,18.32,Electronics,SR01,East,2026-01-02,7,No,Female
1558,C191,2025-12-12,P124,8,33.54,Shipped,"724 Main St, City8",City13,USA,Gift Card,18.64,Clothing,SR07,West,2025-12-18,6,No,Other
1559,C177,2025-12-12,P144,1,66.48,Returned,"418 Main St, City8",City5,India,Gift Card,0.69,Books,SR01,South,2025-12-18,10,No,Other
1560,C038,2025-12-09,P115,10,59.51,Pending,"234 Main St, City17",City4,Australia,Credit Card,12.89,Home,SR13,North,2026-01-04,4,No,Male
1561,C110,2025-12-09,P144,5,52.05,Returned,"211 Main St, City10",City20,Canada,Gift Card,15.05,Sports,SR03,North,2025-12-24,3,No,Other
1562,C054,2025-12-30,P147,7,71.09,Shipped,"241 Main St, City19",City10,USA,Credit Card,1.4,Sports,SR14,West,2025-12-20,7,Yes,Male
1563,C096,2025-12-06,P145,3,23.0,Pending,"989 Main St, City8",City10,Germany,PayPal,3.71,Electronics,SR06,South,2025-12-18,7,No,Other
1564,C160,2025-12-04,P140,3,11.65,Shipped,"235 Main St, City4",City13,UK,Credit Card,6.84,Toys,SR08,West,2026-01-02,2,Yes,Male
1565,C069,2025-12-25,P100,10,79.75,Shipped,"318 Main St, City8",City7,France,Credit Card,7.51,Toys,SR09,West,2026-01-01,6,No,Female
1566,C095,2025-12-22,P121,6,82.41,Cancelled,"224 Main St, City11",City5,Germany,Credit Card,19.51,Books,SR04,North,2025-12-31,7,Yes,Male
1567,C155,2025-12-04,P133,5,95.29,Pending,"311 Main St, City9",City19,France,Gift Card,10.3,Sports,SR07,North,2025-12-22,1,No,Male
1568,C189,2025-12-11,P143,8,26.41,Returned,"456 Main St, City1",City3,France,Credit Card,6.97,Home,SR04,West,2025-12-20,10,Yes,Other
1569,C037,2025-12-28,P133,10,79.34,Shipped,"290 Main St, City1",City7,Australia,Credit Card,6.03,Sports,SR18,West,2025-12-12,8,Yes,Female
1570,C170,2025-12-18,P115,4,24.31,Shipped,"317 Main St, City5",City5,Canada,Credit Card,3.2,Books,SR13,East,2025-12-16,5,No,Other
1571,C032,2025-12-22,P108,9,64.81,Returned,"749 Main St, City19",City18,UK,PayPal,18.64,Toys,SR03,East,2025-12-26,7,No,Male
1572,C058,2025-12-09,P107,5,12.41,Shipped,"348 Main St, City7",City3,France,PayPal,14.89,Electronics,SR19,East,2025-12-10,6,No,Other
1573,C189,2025-12-01,P119,1,60.64,Pending,"225 Main St, City1",City10,UK,Cash,15.95,Clothing,SR17,South,2025-12-08,7,Yes,Other
1574,C118,2025-12-11,P109,5,84.36,Returned,"216 Main St, City1",City19,India,Cash,2.92,Sports,SR02,East,2025-12-21,9,Yes,Female
1575,C181,2025-12-19,P130,4,51.51,Returned,"311 Main St, City18",City11,India,PayPal,16.96,Clothing,SR02,South,2026-01-02,7,No,Other
1576,C041,2025-12-01,P135,7,36.38,Returned,"462 Main St, City18",City2,Germany,Gift Card,1.44,Sports,SR10,East,2025-12-14,9,No,Male
1577,C034,2025-12-11,P148,10,87.11,Shipped,"290 Main St, City17",City6,Germany,PayPal,11.54,Home,SR16,East,2025-12-11,4,Yes,Other
1578,C051,2025-12-24,P141,1,38.76,Shipped,"909 Main St, City20",City15,Germany,Gift Card,13.59,Clothing,SR02,North,2025-12-24,8,Yes,Male
1579,C031,2025-12-17,P141,6,60.96,Pending,"519 Main St, City16",City18,Germany,PayPal,0.68,Clothing,SR13,West,2025-12-21,10,Yes,Other
1580,C191,2025-12-13,P149,2,78.65,Returned,"179 Main St, City12",City3,Canada,Gift Card,7.35,Electronics,SR04,North,2025-12-09,8,Yes,Male
1581,C151,2025-12-19,P136,8,30.27,Shipped,"459 Main St, City11",City8,Germany,Gift Card,20.0,Sports,SR14,East,2025-12-10,2,No,Male
1582,C183,2025-12-30,P134,3,42.9,Shipped,"260 Main St, City14",City18,Australia,Gift Card,1.28,Toys,SR18,North,2025-12-15,2,Yes,Other
1583,C178,2025-12-06,P100,9,46.92,Cancelled,"351 Main St, City10",City16,India,PayPal,13.05,Electronics,SR18,East,2025-12-04,2,Yes,Other
1584,C077,2025-12-12,P134,3,44.6,Shipped,"569 Main St, City3",City10,USA,Cash,13.18,Home,SR05,West,2025-12-22,9,No,Other
1585,C138,2025-12-17,P113,2,67.6,Shipped,"885 Main St, City5",City13,India,PayPal,5.99,Clothing,SR05,South,2025-12-24,5,Yes,Other
1586,C160,2025-12-14,P104,9,28.47,Returned,"767 Main St, City20",City2,Germany,Gift Card,1.67,Books,SR14,South,2026-01-05,4,Yes,Other
1587,C188,2025-12-09,P140,4,72.58,Pending,"889 Main St, City1",City12,UK,Gift Card,7.58,Toys,SR08,North,2025-12-19,2,Yes,Other
1588,C141,2025-12-14,P104,6,65.45,Cancelled,"512 Main St, City20",City18,UK,PayPal,17.38,Clothing,SR09,North,2025-12-08,7,Yes,Female
1589,C027,2025-12-26,P107,3,54.53,Cancelled,"211 Main St, City10",City10,USA,Cash,14.01,Books,SR18,East,2025-12-08,1,Yes,Female
1590,C193,2025-12-13,P111,6,81.37,Returned,"153 Main St, City18",City11,India,Cash,0.19,Toys,SR05,South,2025-12-11,7,No,Male
1591,C186,2025-12-21,P123,4,69.1,Returned,"642 Main St, City6",City5,India,Gift Card,19.72,Home,SR17,East,2025-12-19,7,Yes,Female
1592,C163,2025-12-28,P105,5,43.02,Cancelled,"749 Main St, City19",City14,USA,Credit Card,14.6,Electronics,SR06,North,2025-12-07,5,No,Male
1593,C109,2025-12-22,P132,3,50.04,Shipped,"588 Main St, City1",City10,France,PayPal,18.22,Sports,SR01,West,2026-01-05,6,Yes,Other
1594,C170,2025-12-31,P133,10,8.06,Returned,"241 Main St, City19",City17,Australia,PayPal,3.5,Books,SR05,East,2025-12-05,7,No,Female
1595,C044,2025-12-12,P107,6,91.74,Pending,"961 Main St, City2",City15,Australia,Credit Card,5.8,Home,SR10,East,2025-12-15,1,No,Male
1596,C079,2025-12-30,P141,9,83.26,Shipped,"485 Main St, City4",City15,Australia,Gift Card,1.15,Electronics,SR20,West,2025-12-23,5,No,Male
1597,C002,2025-12-12,P146,3,42.59,Shipped,"315 Main St, City9",City18,Germany,PayPal,1.69,Toys,SR05,West,2025-12-09,8,Yes,Male
1598,C197,2025-12-22,P116,4,49.18,Cancelled,"372 Main St, City15",City10,Germany,PayPal,10.73,Books,SR04,West,2025-12-30,3,Yes,Female
1599,C192,2025-12-14,P100,6,88.81,Pending,"280 Main St, City6",City18,UK,Credit Card,2.67,Home,SR11,North,2025-12-12,4,No,Other
1600,C069,2025-12-04,P126,8,56.8,Pending,"118 Main St, City10",City17,Australia,Gift Card,10.04,Sports,SR13,South,2025-12-09,2,Yes,Male
1601,C040,2025-12-12,P132,1,77.66,Pending,"819 Main St, City19",City3,Australia,Cash,8.59,Toys,SR01,West,2026-01-01,5,No,Female
1602,C022,2025-12-25,P127,4,63.28,Pending,"569 Main St, City3",City10,Australia,Credit Card,17.28,Sports,SR08,West,2025-12-14,8,Yes,Other
1603,C187,2025-12-17,P139,3,22.1,Pending,"450 Main St, City13",City7,India,Gift Card,0.77,Clothing,SR05,West,2025-12-03,10,Yes,Male
1604,C014,2025-12-13,P126,9,33.41,Pending,"952 Main St, City17",City8,Germany,Gift Card,1.23,Home,SR02,East,2025-12-09,5,No,Female
1605,C090,2025-12-23,P126,4,34.69,Shipped,"947 Main St, City6",City16,USA,Credit Card,13.21,Books,SR07,East,2026-01-01,5,Yes,Female
1606,C048,2025-12-09,P131,6,36.08,Shipped,"318 Main St, City8",City12,USA,PayPal,6.62,Sports,SR12,East,2025-12-17,5,Yes,Other
1607,C099,2025-12-03,P106,3,64.43,Shipped,"458 Main St, City16",City1,Canada,PayPal,3.86,Home,SR04,North,2026-01-05,10,No,Female
1608,C186,2025-12-16,P148,4,55.21,Pending,"150 Main St, City2",City14,India,Gift Card,11.01,Books,SR18,East,2025-12-25,8,Yes,Female
1609,C018,2025-12-16,P126,9,93.4,Shipped,"584 Main St, City2",City16,UK,PayPal,5.79,Toys,SR02,South,2025-12-27,8,Yes,Male
1610,C113,2025-12-25,P132,7,57.99,Returned,"456 Main St, City1",City11,UK,PayPal,3.68,Clothing,SR19,South,2025-12-02,9,No,Other
1611,C182,2025-12-24,P133,5,33.12,Pending,"713 Main St, City13",City12,UK,Credit Card,3.42,Electronics,SR18,South,2025-12-20,1,Yes,Female
1612,C035,2025-12-09,P103,4,98.99,Pending,"211 Main St, City4",City4,USA,Cash,12.65,Books,SR11,North,2025-12-18,3,No,Other
1613,C076,2025-12-11,P103,1,83.09,Pending,"951 Main St, City19",City10,India,Cash,19.43,Toys,SR19,North,2025-12-26,5,Yes,Female
1614,C057,2025-12-11,P117,4,59.83,Returned,"894 Main St, City13",City20,India,Gift Card,7.37,Home,SR03,West,2025-12-13,8,Yes,Male
1615,C049,2025-12-19,P131,3,66.16,Shipped,"718 Main St, City3",City2,India,Gift Card,13.75,Clothing,SR03,South,2025-12-06,7,Yes,Female
1616,C166,2025-12-13,P106,9,17.17,Shipped,"972 Main St, City2",City7,Germany,Gift Card,0.41,Electronics,SR02,South,2025-12-17,2,No,Male
1617,C161,2025-12-20,P100,1,95.92,Shipped,"961 Main St, City2",City13,Australia,Cash,17.05,Electronics,SR07,South,2026-01-01,10,No,Male
1618,C079,2025-12-11,P130,3,27.4,Cancelled,"519 Main St, City16",City8,USA,Credit Card,16.5,Electronics,SR18,East,2025-12-08,9,No,Male
1619,C001,2025-12-30,P114,1,25.75,Returned,"546 Main St, City6",City14,Canada,Cash,4.52,Sports,SR13,North,2026-01-02,3,Yes,Male
1620,C027,2025-12-31,P118,6,11.31,Cancelled,"938 Main St, City19",City5,USA,Credit Card,12.09,Clothing,SR14,East,2025-12-13,7,Yes,Other
1621,C176,2025-12-10,P139,5,37.44,Shipped,"840 Main St, City2",City7,Canada,Cash,18.66,Sports,SR03,North,2025-12-11,3,No,Male
1622,C100,2025-12-15,P146,8,82.2,Shipped,"320 Main St, City17",City19,Canada,Cash,2.89,Books,SR05,South,2025-12-26,6,No,Female
1623,C109,2025-12-16,P144,7,61.76,Cancelled,"754 Main St, City5",City3,India,Gift Card,8.37,Home,SR18,West,2026-01-05,9,Yes,Female
1624,C022,2025-12-19,P145,7,54.58,Pending,"761 Main St, City4",City13,India,Cash,0.06,Electronics,SR12,West,2025-12-10,2,Yes,Female
1625,C093,2025-12-28,P149,3,32.28,Pending,"724 Main St, City13",City2,India,PayPal,16.56,Electronics,SR05,North,2025-12-11,7,Yes,Other
1626,C109,2025-12-12,P103,2,67.61,Shipped,"153 Main St, City18",City20,Australia,PayPal,0.6,Books,SR05,North,2025-12-17,2,Yes,Other
1627,C107,2025-12-05,P148,3,49.09,Pending,"184 Main St, City16",City19,Canada,Cash,9.4,Sports,SR11,West,2025-12-02,5,Yes,Male
1628,C016,2025-12-29,P141,1,61.99,Pending,"989 Main St, City8",City2,USA,Gift Card,16.65,Sports,SR15,East,2026-01-03,5,Yes,Female
1629,C041,2025-12-09,P105,9,40.24,Pending,"778 Main St, City16",City7,Germany,Credit Card,4.38,Clothing,SR18,North,2025-12-31,8,No,Other
1630,C165,2025-12-13,P124,3,9.24,Cancelled,"857 Main St, City18",City10,India,Cash,2.17,Electronics,SR12,East,2025-12-03,4,No,Male
1631,C139,2025-12-04,P104,4,61.31,Cancelled,"512 Main St, City15",City5,India,Credit Card,4.81,Electronics,SR19,North,2026-01-01,1,Yes,Female
1632,C024,2025-12-31,P119,1,98.12,Cancelled,"857 Main St, City6",City17,India,Cash,15.04,Sports,SR12,South,2025-12-08,6,No,Other
1633,C129,2025-12-04,P132,3,6.26,Returned,"153 Main St, City18",City1,Australia,Credit Card,5.8,Clothing,SR15,North,2025-12-07,4,Yes,Other
1634,C168,2025-12-05,P149,3,99.36,Cancelled,"800 Main St, City14",City11,UK,Cash,7.21,Home,SR02,West,2025-12-17,4,Yes,Male
1635,C146,2025-12-21,P131,2,81.24,Pending,"155 Main St, City3",City18,France,Credit Card,9.98,Home,SR11,South,2025-12-20,3,Yes,Female
1636,C148,2025-12-12,P122,2,10.82,Returned,"353 Main St, City15",City3,UK,Gift Card,13.01,Clothing,SR04,West,2025-12-04,6,No,Female
1637,C105,2025-12-28,P139,3,46.31,Cancelled,"801 Main St, City20",City3,Canada,Gift Card,10.12,Books,SR02,North,2025-12-17,9,Yes,Male
1638,C027,2025-12-10,P124,3,58.72,Shipped,"510 Main St, City3",City17,Australia,Gift Card,13.38,Books,SR15,West,2026-01-05,8,Yes,Male
1639,C047,2025-12-24,P106,7,77.74,Pending,"456 Main St, City1",City14,USA,Cash,6.85,Toys,SR16,South,2026-01-01,2,No,Female
1640,C010,2025-12-18,P109,8,17.96,Pending,"815 Main St, City20",City19,USA,Gift Card,1.25,Books,SR14,West,2025-12-15,1,Yes,Male
1641,C195,2025-12-22,P127,5,28.19,Pending,"582 Main St, City15",City18,USA,Cash,8.1,Books,SR15,West,2026-01-04,4,No,Male
1642,C014,2025-12-03,P127,6,96.47,Cancelled,"584 Main St, City2",City11,UK,Gift Card,9.63,Toys,SR06,West,2025-12-24,10,No,Male
1643,C144,2025-12-26,P138,4,11.46,Pending,"192 Main St, City5",City16,Australia,Cash,0.28,Home,SR05,West,2025-12-22,2,No,Female
1644,C134,2025-12-24,P100,8,94.55,Pending,"272 Main St, City17",City19,Canada,Credit Card,0.73,Sports,SR07,West,2026-01-05,3,No,Male
1645,C090,2025-12-07,P112,10,95.68,Cancelled,"231 Main St, City15",City2,UK,Cash,10.04,Electronics,SR16,West,2025-12-28,7,No,Female
1646,C139,2025-12-14,P133,6,14.87,Pending,"800 Main St, City1",City19,UK,PayPal,11.06,Clothing,SR18,West,2025-12-26,5,No,Other
1647,C073,2025-12-23,P139,2,99.54,Shipped,"276 Main St, City13",City2,USA,Gift Card,2.07,Sports,SR20,North,2025-12-30,9,Yes,Other
1648,C075,2025-12-28,P126,4,25.39,Returned,"724 Main St, City13",City6,USA,PayPal,17.13,Electronics,SR12,West,2025-12-28,7,Yes,Female
1649,C058,2025-12-17,P118,5,88.43,Cancelled,"886 Main St, City3",City3,Canada,PayPal,0.08,Home,SR02,North,2025-12-03,3,No,Other
1650,C190,2025-12-20,P120,6,20.35,Returned,"309 Main St, City5",City18,Germany,PayPal,12.33,Home,SR02,West,2025-12-10,7,Yes,Female
1651,C082,2025-12-17,P110,7,26.16,Pending,"992 Main St, City9",City7,Canada,Gift Card,16.86,Sports,SR09,South,2025-12-22,4,Yes,Male
1652,C007,2025-12-14,P100,10,18.68,Shipped,"765 Main St, City1",City6,USA,PayPal,19.67,Sports,SR12,South,2025-12-17,4,No,Male
1653,C138,2025-12-27,P115,7,77.95,Shipped,"179 Main St, City12",City3,India,Credit Card,12.77,Toys,SR04,North,2025-12-31,10,Yes,Male
1654,C037,2025-12-10,P116,3,12.9,Returned,"314 Main St, City11",City12,Germany,Credit Card,9.82,Electronics,SR14,North,2026-01-02,2,Yes,Other
1655,C108,2025-12-13,P120,8,81.61,Pending,"372 Main St, City15",City17,India,Credit Card,2.34,Books,SR12,West,2026-01-05,1,Yes,Other
1656,C190,2025-12-09,P107,4,62.18,Shipped,"221 Main St, City16",City12,Australia,PayPal,4.33,Books,SR04,South,2025-12-03,6,Yes,Male
1657,C022,2025-12-24,P144,3,29.68,Returned,"303 Main St, City4",City6,UK,Cash,9.34,Home,SR14,West,2025-12-14,5,Yes,Male
1658,C176,2025-12-28,P145,5,96.33,Shipped,"823 Main St, City17",City15,France,Cash,3.31,Clothing,SR16,West,2025-12-30,7,No,Female
1659,C160,2025-12-04,P138,7,45.2,Cancelled,"801 Main St, City20",City3,Australia,Credit Card,8.99,Electronics,SR17,East,2025-12-28,5,No,Female
1660,C008,2025-12-04,P111,6,45.21,Pending,"251 Main St, City3",City4,USA,PayPal,13.14,Books,SR05,East,2025-12-09,1,No,Other
1661,C003,2025-12-23,P121,4,48.67,Cancelled,"518 Main St, City9",City2,USA,Gift Card,5.67,Clothing,SR17,South,2025-12-08,9,No,Other
1662,C156,2025-12-31,P142,2,59.09,Returned,"216 Main St, City1",City2,Germany,Cash,16.27,Clothing,SR07,North,2026-01-02,8,Yes,Female
1663,C108,2025-12-04,P107,8,20.42,Cancelled,"459 Main St, City11",City18,India,Credit Card,5.7,Sports,SR19,North,2025-12-31,5,Yes,Female
1664,C010,2025-12-29,P134,9,7.75,Shipped,"393 Main St, City15",City9,USA,Gift Card,14.47,Books,SR11,East,2025-12-27,2,No,Female
1665,C157,2025-12-02,P125,5,70.85,Returned,"754 Main St, City8",City10,USA,Cash,18.75,Electronics,SR01,South,2025-12-05,1,Yes,Male
1666,C083,2025-12-28,P144,7,25.72,Shipped,"512 Main St, City15",City17,Australia,Cash,16.32,Toys,SR01,North,2025-12-18,1,Yes,Male
1667,C078,2025-12-03,P116,6,70.03,Returned,"840 Main St, City2",City10,India,PayPal,11.67,Electronics,SR05,East,2025-12-11,10,No,Other
1668,C115,2025-12-22,P107,9,54.64,Returned,"696 Main St, City5",City10,UK,Cash,15.45,Home,SR08,North,2025-12-18,5,Yes,Female
1669,C143,2025-12-27,P115,4,70.71,Shipped,"754 Main St, City8",City20,India,Credit Card,13.41,Home,SR13,South,2026-01-02,2,No,Male
1670,C152,2025-12-25,P133,9,86.4,Cancelled,"290 Main St, City17",City19,Canada,PayPal,16.96,Electronics,SR05,South,2025-12-25,7,No,Other
1671,C132,2025-12-07,P149,7,22.03,Cancelled,"875 Main St, City2",City17,Canada,Cash,19.03,Toys,SR04,South,2025-12-31,2,Yes,Male
1672,C005,2025-12-29,P129,3,29.6,Returned,"696 Main St, City5",City19,Germany,Cash,5.31,Toys,SR03,East,2025-12-29,4,Yes,Female
1673,C129,2025-12-14,P132,6,9.09,Cancelled,"311 Main St, City9",City7,USA,Gift Card,14.64,Home,SR07,East,2025-12-14,7,Yes,Other
1674,C071,2025-12-17,P138,8,53.78,Shipped,"216 Main St, City1",City13,Canada,PayPal,19.18,Clothing,SR04,North,2025-12-04,10,No,Male
1675,C017,2025-12-18,P106,5,25.73,Returned,"260 Main St, City14",City18,USA,PayPal,14.68,Sports,SR09,West,2025-12-15,3,Yes,Female
1676,C164,2025-12-10,P145,10,31.64,Shipped,"318 Main St, City8",City2,France,Gift Card,14.78,Sports,SR08,South,2025-12-22,2,Yes,Male
1677,C086,2025-12-29,P129,3,96.37,Returned,"188 Main St, City8",City11,USA,PayPal,19.49,Electronics,SR06,North,2025-12-24,8,Yes,Female
1678,C064,2025-12-16,P107,1,82.61,Cancelled,"450 Main St, City13",City10,France,PayPal,15.1,Electronics,SR04,East,2025-12-23,8,No,Other
1679,C090,2025-12-18,P116,8,28.33,Returned,"234 Main St, City17",City14,UK,Cash,17.83,Sports,SR20,West,2025-12-09,5,Yes,Male
1680,C106,2025-12-28,P114,3,38.28,Shipped,"364 Main St, City11",City1,Canada,Gift Card,7.19,Sports,SR03,South,2025-12-26,2,No,Other
1681,C174,2025-12-18,P128,9,20.79,Cancelled,"685 Main St, City10",City18,France,Gift Card,18.91,Books,SR10,South,2025-12-04,10,No,Other
1682,C032,2025-12-14,P129,10,96.93,Cancelled,"262 Main St, City5",City10,USA,Gift Card,18.54,Clothing,SR15,South,2026-01-04,5,Yes,Female
1683,C125,2025-12-10,P104,5,5.49,Shipped,"996 Main St, City17",City5,Australia,Credit Card,1.06,Books,SR01,West,2025-12-24,1,Yes,Female
1684,C036,2025-12-12,P118,9,67.86,Pending,"276 Main St, City13",City11,UK,PayPal,19.92,Clothing,SR14,North,2025-12-20,4,Yes,Female
1685,C091,2025-12-08,P143,7,44.56,Shipped,"353 Main St, City15",City6,France,Cash,3.47,Home,SR11,South,2025-12-14,5,Yes,Female
1686,C142,2025-12-07,P119,5,12.21,Returned,"458 Main St, City16",City8,Germany,Gift Card,1.92,Toys,SR15,East,2026-01-03,6,No,Female
1687,C110,2025-12-15,P126,7,48.27,Shipped,"155 Main St, City3",City2,USA,PayPal,12.3,Books,SR08,East,2025-12-10,10,No,Male
1688,C194,2025-12-28,P125,3,42.67,Shipped,"485 Main St, City4",City5,Australia,Gift Card,16.78,Electronics,SR02,East,2025-12-08,6,Yes,Female
1689,C145,2025-12-16,P144,6,86.96,Shipped,"887 Main St, City7",City2,Canada,Credit Card,14.03,Toys,SR05,West,2025-12-10,4,Yes,Female
1690,C161,2025-12-10,P146,1,81.33,Pending,"778 Main St, City5",City18,USA,PayPal,12.08,Electronics,SR17,North,2025-12-17,4,Yes,Female
1691,C007,2025-12-27,P132,8,41.5,Shipped,"372 Main St, City15",City1,Germany,PayPal,16.41,Toys,SR09,West,2025-12-09,7,Yes,Other
1692,C006,2025-12-06,P109,4,20.38,Pending,"481 Main St, City16",City8,UK,Cash,13.35,Toys,SR16,East,2025-12-19,7,No,Other
1693,C028,2025-12-15,P126,7,18.21,Cancelled,"800 Main St, City1",City7,France,Gift Card,0.22,Books,SR02,West,2025-12-04,6,Yes,Female
1694,C186,2025-12-15,P117,1,98.24,Cancelled,"989 Main St, City8",City17,India,Cash,18.05,Toys,SR13,North,2025-12-13,3,No,Other
1695,C185,2025-12-19,P121,8,72.65,Pending,"991 Main St, City2",City5,Canada,Cash,18.47,Electronics,SR16,West,2026-01-01,10,Yes,Other
1696,C182,2025-12-30,P132,9,28.88,Cancelled,"211 Main St, City10",City7,UK,Gift Card,1.35,Electronics,SR06,South,2025-12-08,2,No,Other
1697,C122,2025-12-11,P148,4,98.2,Pending,"786 Main St, City6",City9,Canada,Gift Card,15.12,Home,SR03,North,2025-12-18,2,Yes,Other
1698,C019,2025-12-15,P148,6,62.22,Shipped,"292 Main St, City17",City9,USA,Gift Card,7.55,Sports,SR19,South,2025-12-14,5,No,Female
1699,C174,2025-12-10,P114,4,75.24,Returned,"192 Main St, City6",City4,USA,Credit Card,12.58,Sports,SR04,South,2025-12-04,3,Yes,Female
1700,C199,2025-12-14,P136,9,86.98,Cancelled,"708 Main St, City3",City9,Canada,Gift Card,3.8,Clothing,SR19,West,2026-01-03,6,No,Other
1701,C144,2025-12-28,P108,2,46.12,Returned,"132 Main St, City19",City19,USA,PayPal,15.65,Books,SR04,North,2026-01-02,4,Yes,Other
1702,C139,2025-12-11,P101,4,82.84,Cancelled,"399 Main St, City4",City17,Canada,Cash,1.36,Clothing,SR10,North,2026-01-05,10,Yes,Other
1703,C157,2025-12-17,P119,7,63.38,Shipped,"823 Main St, City17",City9,UK,Credit Card,0.65,Home,SR09,South,2025-12-23,1,Yes,Male
1704,C141,2025-12-27,P146,6,92.71,Shipped,"885 Main St, City5",City4,USA,Credit Card,6.92,Electronics,SR14,North,2026-01-01,3,No,Other
1705,C011,2025-12-04,P102,8,52.72,Cancelled,"238 Main St, City14",City8,UK,PayPal,0.43,Electronics,SR01,South,2026-01-05,10,No,Other
1706,C176,2025-12-24,P101,9,50.28,Returned,"155 Main St, City3",City11,Canada,PayPal,8.59,Home,SR18,South,2025-12-09,8,Yes,Other
1707,C095,2025-12-12,P112,6,45.9,Shipped,"885 Main St, City5",City20,USA,Credit Card,4.54,Sports,SR18,North,2025-12-02,4,Yes,Male
1708,C015,2025-12-05,P128,3,31.12,Cancelled,"462 Main St, City18",City15,Canada,PayPal,19.96,Clothing,SR20,West,2026-01-01,2,Yes,Male
1709,C065,2025-12-31,P134,4,51.5,Cancelled,"952 Main St, City17",City13,Canada,Cash,18.83,Toys,SR10,South,2026-01-04,5,No,Other
1710,C139,2025-12-17,P106,1,37.27,Returned,"642 Main St, City6",City13,Germany,Cash,1.57,Clothing,SR17,South,2025-12-21,9,Yes,Male
1711,C096,2025-12-24,P109,1,97.87,Returned,"767 Main St, City20",City5,Germany,Credit Card,0.43,Electronics,SR09,East,2025-12-26,5,Yes,Male
1712,C072,2025-12-28,P139,7,51.54,Returned,"347 Main St, City12",City13,USA,PayPal,4.11,Clothing,SR14,North,2025-12-21,1,No,Male
1713,C156,2025-12-25,P121,5,81.77,Pending,"472 Main St, City10",City3,UK,Gift Card,17.31,Sports,SR02,North,2025-12-26,5,No,Female
1714,C147,2025-12-24,P136,9,28.96,Returned,"330 Main St, City5",City19,India,PayPal,18.15,Books,SR09,North,2025-12-17,9,No,Female
1715,C147,2025-12-13,P102,10,30.32,Cancelled,"530 Main St, City17",City5,Australia,Credit Card,2.49,Toys,SR11,East,2025-12-13,8,No,Male
1716,C113,2025-12-01,P129,1,96.72,Returned,"123 Main St, City14",City18,India,Gift Card,1.17,Electronics,SR09,East,2025-12-06,8,Yes,Female
1717,C197,2025-12-26,P117,5,87.42,Pending,"450 Main St, City13",City3,India,PayPal,17.42,Sports,SR02,South,2025-12-09,1,Yes,Other
1718,C130,2025-12-28,P128,10,34.45,Pending,"311 Main St, City18",City11,UK,Cash,0.32,Books,SR18,North,2025-12-17,6,Yes,Male
1719,C130,2025-12-15,P107,9,11.43,Pending,"118 Main St, City10",City13,UK,Gift Card,1.43,Home,SR10,South,2025-12-03,6,No,Female
1720,C105,2025-12-29,P141,6,49.18,Cancelled,"461 Main St, City10",City3,India,Cash,0.89,Clothing,SR19,North,2025-12-08,10,Yes,Female
